date,open,high,low,close,volume
2015-01-01 00:00:00+05:30,333.5,340.5,329.85,339.3,103654
2015-01-02 00:00:00+05:30,335.6,340.6,334.95,337.2,371430
2015-01-05 00:00:00+05:30,332.5,347.65,332.5,342.4,662811
2015-01-06 00:00:00+05:30,342.0,351.6,338.3,341.55,1267514
2015-01-07 00:00:00+05:30,342.0,347.3,341.65,342.65,701097
2015-01-08 00:00:00+05:30,343.35,346.0,343.05,344.05,1423694
2015-01-09 00:00:00+05:30,350.0,350.0,339.5,343.0,1173328
2015-01-12 00:00:00+05:30,338.2,343.85,338.2,342.5,141701
2015-01-13 00:00:00+05:30,347.95,347.95,338.9,340.7,234783
2015-01-14 00:00:00+05:30,340.1,342.0,332.2,339.2,853036
2015-01-15 00:00:00+05:30,335.35,346.6,335.35,340.1,978890
2015-01-16 00:00:00+05:30,345.0,345.0,337.0,340.0,73034
2015-01-19 00:00:00+05:30,335.2,343.0,335.2,342.1,529280
2015-01-20 00:00:00+05:30,340.25,361.25,340.25,353.8,1175942
2015-01-21 00:00:00+05:30,361.7,375.0,358.05,365.3,2008557
2015-01-22 00:00:00+05:30,352.2,364.75,352.2,360.7,1031616
2015-01-23 00:00:00+05:30,364.0,373.3,359.45,368.5,1165896
2015-01-27 00:00:00+05:30,364.2,368.8,360.55,363.65,769937
2015-01-28 00:00:00+05:30,364.85,381.8,362.25,379.85,1655581
2015-01-29 00:00:00+05:30,379.85,379.85,368.6,373.6,291433
2015-01-30 00:00:00+05:30,380.05,386.95,340.1,361.85,2409411
2015-02-02 00:00:00+05:30,369.8,374.75,368.3,370.1,701024
2015-02-03 00:00:00+05:30,367.0,383.75,365.25,376.3,2359736
2015-02-04 00:00:00+05:30,382.4,385.0,371.0,377.55,3751978
2015-02-05 00:00:00+05:30,377.0,381.0,368.2,376.8,1146554
2015-02-06 00:00:00+05:30,379.4,381.0,374.8,378.25,1762202
2015-02-09 00:00:00+05:30,382.7,382.7,367.55,373.0,1285729
2015-02-10 00:00:00+05:30,373.0,373.0,354.4,369.8,990877
2015-02-11 00:00:00+05:30,366.25,369.8,356.2,360.95,1316570
2015-02-12 00:00:00+05:30,362.0,368.75,338.5,364.1,5133570
2015-02-13 00:00:00+05:30,367.0,367.0,353.0,358.85,1368567
2015-02-16 00:00:00+05:30,360.9,373.0,359.2,370.25,1189914
2015-02-18 00:00:00+05:30,364.1,369.65,363.0,364.45,299416
2015-02-19 00:00:00+05:30,375.7,375.7,366.5,368.25,890896
2015-02-20 00:00:00+05:30,371.8,371.8,357.2,361.15,1460682
2015-02-23 00:00:00+05:30,365.9,374.0,362.0,367.3,532741
2015-02-24 00:00:00+05:30,363.1,371.0,361.5,369.65,10050875
2015-02-25 00:00:00+05:30,369.0,374.7,368.05,372.3,594419
2015-02-26 00:00:00+05:30,358.3,371.0,347.1,366.5,26541531
2015-02-27 00:00:00+05:30,364.0,377.0,362.1,367.65,2529428
2015-03-02 00:00:00+05:30,367.85,370.0,358.5,359.65,5874084
2015-03-03 00:00:00+05:30,359.0,365.0,355.6,358.7,2287198
2015-03-04 00:00:00+05:30,359.1,366.0,358.0,361.2,1417522
2015-03-05 00:00:00+05:30,357.65,366.95,357.65,363.9,2582823
2015-03-09 00:00:00+05:30,361.0,369.0,361.0,364.95,3572715
2015-03-10 00:00:00+05:30,370.05,376.9,366.55,369.95,3702919
2015-03-11 00:00:00+05:30,365.25,386.0,365.25,377.65,2125133
2015-03-12 00:00:00+05:30,377.25,393.7,377.25,389.25,2822373
2015-03-13 00:00:00+05:30,388.05,392.85,384.9,387.9,6885531
2015-03-16 00:00:00+05:30,385.2,389.85,375.25,382.05,647451
2015-03-17 00:00:00+05:30,381.0,396.45,375.5,383.95,986793
2015-03-18 00:00:00+05:30,387.5,389.8,371.4,380.05,714703
2015-03-19 00:00:00+05:30,379.0,387.9,378.55,384.75,1484289
2015-03-20 00:00:00+05:30,386.0,389.0,371.5,385.35,2788169
2015-03-23 00:00:00+05:30,379.3,386.9,375.35,384.45,758862
2015-03-24 00:00:00+05:30,386.0,388.4,382.25,387.2,628989
2015-03-25 00:00:00+05:30,387.2,399.35,387.2,391.45,1151186
2015-03-26 00:00:00+05:30,390.0,393.85,375.55,377.2,2527566
2015-03-27 00:00:00+05:30,378.0,384.9,374.0,377.6,3194270
2015-03-30 00:00:00+05:30,377.1,388.9,377.1,385.45,1219396
2015-03-31 00:00:00+05:30,386.95,387.95,383.95,385.0,2820740
2015-04-01 00:00:00+05:30,386.9,387.6,384.0,384.95,2214370
2015-04-06 00:00:00+05:30,394.4,394.4,375.4,379.9,967916
2015-04-07 00:00:00+05:30,380.0,385.45,379.85,384.95,1447760
2015-04-08 00:00:00+05:30,388.7,388.7,369.95,374.4,2327544
2015-04-09 00:00:00+05:30,375.1,382.9,375.1,380.1,403291
2015-04-10 00:00:00+05:30,381.0,381.0,369.0,376.55,2466852
2015-04-13 00:00:00+05:30,376.55,386.5,374.0,385.25,1103858
2015-04-15 00:00:00+05:30,381.25,386.0,373.8,377.15,9375011
2015-04-16 00:00:00+05:30,378.4,384.8,378.4,380.75,2690538
2015-04-17 00:00:00+05:30,379.65,381.85,372.0,374.9,2600023
2015-04-20 00:00:00+05:30,373.0,379.8,366.55,370.15,1709456
2015-04-21 00:00:00+05:30,373.6,374.5,365.2,369.1,931888
2015-04-22 00:00:00+05:30,370.95,373.8,355.55,367.6,1798356
2015-04-23 00:00:00+05:30,366.4,373.9,364.8,371.9,793727
2015-04-24 00:00:00+05:30,368.0,377.0,366.1,373.3,749654
