timestamp,ltp,volume
2021-06-18 14:38:53,1475.7,1348715
2021-06-18 14:38:54,1475.7,1349377
2021-06-18 14:38:55,1475.75,1349440
2021-06-18 14:38:56,1475.75,1349456
2021-06-18 14:38:57,1475.75,1349456
2021-06-18 14:38:58,1475.75,1349481
2021-06-18 14:38:59,1475.85,1349492
2021-06-18 14:39:01,1475.85,1349492
2021-06-18 14:39:02,1475.75,1349495
2021-06-18 14:39:02,1475.75,1349495
2021-06-18 14:39:03,1475.75,1349495
2021-06-18 14:39:05,1475.5,1349591
2021-06-18 14:39:06,1475.75,1349592
2021-06-18 14:39:07,1475.85,1349722
2021-06-18 14:39:08,1475.85,1349722
2021-06-18 14:39:09,1475.85,1350241
2021-06-18 14:39:10,1475.6,1350246
2021-06-18 14:39:11,1475.8,1350261
2021-06-18 14:39:12,1475.8,1350336
2021-06-18 14:39:13,1475.8,1350336
2021-06-18 14:39:14,1475.8,1350356
2021-06-18 14:39:15,1475.65,1350377
2021-06-18 14:39:16,1475.8,1350410
2021-06-18 14:39:17,1475.65,1350430
2021-06-18 14:39:18,1475.8,1350450
2021-06-18 14:39:19,1475.8,1350450
2021-06-18 14:39:20,1475.8,1350450
2021-06-18 14:39:21,1475.8,1350450
2021-06-18 14:39:22,1475.8,1350452
2021-06-18 14:39:23,1475.8,1350452
2021-06-18 14:39:24,1475.75,1350476
2021-06-18 14:39:25,1475.75,1350476
2021-06-18 14:39:26,1475.8,1350492
2021-06-18 14:39:27,1475.85,1350493
2021-06-18 14:39:28,1475.85,1350510
2021-06-18 14:39:29,1475.85,1350546
2021-06-18 14:39:30,1475.85,1350546
2021-06-18 14:39:30,1475.85,1350546
2021-06-18 14:39:32,1475.85,1350646
2021-06-18 14:39:33,1475.85,1350664
2021-06-18 14:39:34,1475.85,1350664
2021-06-18 14:39:36,1475.85,1350697
2021-06-18 14:39:37,1475.85,1350748
2021-06-18 14:39:38,1475.8,1350749
2021-06-18 14:39:39,1475.85,1350754
2021-06-18 14:39:40,1475.85,1350754
2021-06-18 14:39:41,1475.85,1350770
2021-06-18 14:39:43,1475.85,1350899
2021-06-18 14:39:44,1475.85,1351542
2021-06-18 14:39:45,1475.85,1351837
2021-06-18 14:39:45,1475.85,1351837
2021-06-18 14:39:46,1475.85,1351839
2021-06-18 14:39:47,1475.8,1351939
2021-06-18 14:39:48,1475.85,1351941
2021-06-18 14:39:50,1475.85,1352526
2021-06-18 14:39:50,1475.85,1352526
2021-06-18 14:39:52,1475.85,1352541
2021-06-18 14:39:54,1475.85,1352541
2021-06-18 14:39:55,1475.85,1352581
2021-06-18 14:39:56,1475.85,1352644
2021-06-18 14:39:57,1475.85,1352795
2021-06-18 14:39:59,1475.8,1352828
2021-06-18 14:39:58,1475.8,1352807
2021-06-18 14:40:00,1475.85,1352838
2021-06-18 14:40:01,1475.85,1353384
2021-06-18 14:40:02,1476.0,1353387
2021-06-18 14:40:03,1476.0,1353476
2021-06-18 14:40:04,1476.2,1353678
2021-06-18 14:40:05,1476.2,1353678
2021-06-18 14:40:06,1476.2,1353679
2021-06-18 14:40:07,1476.2,1353679
2021-06-18 14:40:08,1476.2,1353679
2021-06-18 14:40:09,1476.0,1353714
2021-06-18 14:40:10,1476.0,1353714
2021-06-18 14:40:10,1476.25,1353731
2021-06-18 14:40:11,1476.3,1353793
2021-06-18 14:40:12,1476.4,1353808
2021-06-18 14:40:14,1476.35,1353903
2021-06-18 14:40:15,1476.35,1353903
2021-06-18 14:40:16,1476.35,1353988
2021-06-18 14:40:17,1476.35,1354000
2021-06-18 14:40:18,1476.35,1354081
2021-06-18 14:40:19,1476.35,1354184
2021-06-18 14:40:20,1476.4,1354204
2021-06-18 14:40:21,1476.4,1354204
2021-06-18 14:40:22,1476.3,1354218
2021-06-18 14:40:23,1476.4,1354239
2021-06-18 14:40:24,1476.4,1354246
2021-06-18 14:40:25,1476.4,1354250
2021-06-18 14:40:26,1476.4,1354266
2021-06-18 14:40:27,1476.35,1354279
2021-06-18 14:40:28,1476.4,1354289
2021-06-18 14:40:28,1476.4,1354289
2021-06-18 14:40:30,1476.4,1354370
2021-06-18 14:40:31,1476.05,1354482
2021-06-18 14:40:32,1476.35,1354492
2021-06-18 14:40:33,1476.35,1354494
2021-06-18 14:40:34,1476.35,1354494
2021-06-18 14:40:35,1476.35,1354494
2021-06-18 14:40:36,1476.35,1354525
2021-06-18 14:40:37,1476.35,1354535
2021-06-18 14:40:38,1476.35,1354539
2021-06-18 14:40:39,1476.35,1354544
2021-06-18 14:40:39,1476.35,1354544
2021-06-18 14:40:40,1476.35,1354600
2021-06-18 14:40:41,1476.35,1354618
2021-06-18 14:40:43,1476.35,1354628
2021-06-18 14:40:44,1476.35,1354710
2021-06-18 14:40:45,1476.05,1354716
2021-06-18 14:40:46,1476.05,1354716
2021-06-18 14:40:47,1476.0,1354741
2021-06-18 14:40:48,1476.0,1354743
2021-06-18 14:40:49,1476.0,1354743
2021-06-18 14:40:50,1476.0,1354743
2021-06-18 14:40:51,1476.0,1354743
2021-06-18 14:40:52,1476.05,1354793
2021-06-18 14:40:52,1476.05,1354793
2021-06-18 14:40:54,1476.35,1354795
2021-06-18 14:40:55,1476.35,1354797
2021-06-18 14:40:56,1476.35,1354845
2021-06-18 14:40:57,1476.4,1354855
2021-06-18 14:40:58,1476.35,1354856
2021-06-18 14:40:58,1476.4,1354855
2021-06-18 14:41:00,1476.35,1354917
2021-06-18 14:41:01,1476.4,1354918
